nohup: ignoring input
==== Stage 1: forget_inc={0,8,11,40,51}; forget_seen={}; all={0,8,11,40,51,66,67,88,94,57} ====
Disabling PyTorch because PyTorch >= 2.1 is required but found 2.0.1
None of PyTorch, TensorFlow >= 2.0, or Flax have been found. Models won't be available and only tokenizers, configuration and file/data utilities can be used.
Namespace(in_dataset='CIFAR-100', out_datasets=['inat', 'sun50', 'places50', 'dtd'], backbone='resnet34', method='top5-palm-cache6-ema0.999', seed=1, gpu='0', epochs=50, batch_size=128, lr=0.001, weight_decay=0.0001, print_every=50, fine_tune=False, temp=0.08, cosine=True, warm=False, lr_decay_epochs='700,800,900', lr_decay_rate=0.1, layers=100, depth=40, width=4, growth=12, droprate=0.0, save_path='CIFAR-10-ResNet18.pt', load_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt', reduce=0.5, score='mahalanobis', threshold=1.0, k=5, momentum=0.9, proto_m=0.999, cache_size=6, nviews=2, lambda_pcon=1.0, epsilon=0.05, incremental=False, use_lora=True, lora_impl='peft', lora_r=8, lora_alpha=32, lora_dropout=0.05, lora_target='both', adapter_save_path='checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-b128-e50-lr0.001-wd1e-4-ltboth-bfmbalanced-fl0.2-lora_r8a32d0.05-temp0.08-stack/stage1', adapter_load_path=None, adapter_load_paths=None, lora_new_adapter_name='train_s1', lora_stack=True, lora_orth_enable=False, lora_orth_lambda=0.1, forget_classes='0,8,11,40,51,66,67,88,94,57', forget_list_path=None, forget_classes_inc='0,8,11,40,51', forget_classes_seen=None, forget_lambda=0.2, forget_margin=100.0, forget_strategy='proto', centers_path=None, precision_path=None, batch_forget_mode='balanced', forget_proto_enable=False, forget_attr_w=1.0, forget_proto_rep_w=1.0, forget_avgproto_enable=True, forget_avgproto_w=1.0, umap_enable=False, umap_by='domain', umap_max_points=20000, umap_neighbors=15, umap_min_dist=0.05, umap_metric='cosine', umap_save_path=None, umap_rf_only=False, keep_cache=False, argument=True)
Files already downloaded and verified
ckpt loaded from checkpoints/CIFAR-100-resnet34-top5-palm-cache6-ema0.999-with-prototypes.pt
[peft] added trainable adapter 'train_s1'
[peft] set_adapter(list) failed: unhashable type: 'list'; fallback to last adapter
[peft] active adapter set to: train_s1
resnet34-top5-palm-cache6-ema0.999: Number of model parameters: 22082496
[debug] trainable_count = 16
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.1.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv1.lora_B.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_A.train_s1.weight
[debug] trainable: base_model.model.encoder.layer4.2.conv2.lora_B.train_s1.weight
[debug] trainable: base_model.model.head.2.lora_A.train_s1.weight
[debug] trainable: base_model.model.head.2.lora_B.train_s1.weight
[debug][warn] non-LoRA trainables detected: ['base_model.model.encoder.layer4.0.conv1.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.conv1.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.0.conv2.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.conv2.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.0.shortcut.0.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.1.conv1.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.1.conv1.lora_B.train_s1.weight', 'base_model.model.encoder.layer4.1.conv2.lora_A.train_s1.weight', 'base_model.model.encoder.layer4.1.conv2.lora_B.train_s1.weight']
[loss] ep 31 it 110 total=5.9891 mle=1.6855 pcon=4.6918 forget=1.8969 favg=-2.2852 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 31 it 160 total=5.8590 mle=1.5208 pcon=4.6906 forget=1.9034 favg=-2.2559 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 31 it 210 total=6.1691 mle=1.8016 pcon=4.6893 forget=1.9028 favg=-2.2246 nr=28 nf=28 protos=570 fproto_sim=NA
[loss] ep 31 it 260 total=6.0276 mle=1.7251 pcon=4.6881 forget=1.9229 favg=-2.3086 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 31 it 310 total=6.0426 mle=1.7054 pcon=4.6869 forget=1.9277 favg=-2.2773 nr=25 nf=25 protos=570 fproto_sim=NA
[loss] ep 31 it 360 total=5.8487 mle=1.5315 pcon=4.6857 forget=1.9382 favg=-2.3066 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 32 it 20 total=5.8141 mle=1.4899 pcon=4.6846 forget=1.9482 favg=-2.3086 nr=30 nf=30 protos=570 fproto_sim=NA
[loss] ep 32 it 70 total=6.1669 mle=1.7962 pcon=4.6836 forget=1.9567 favg=-2.2695 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 32 it 120 total=5.9118 mle=1.5360 pcon=4.6825 forget=1.9589 favg=-2.2656 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 32 it 170 total=6.0436 mle=1.6736 pcon=4.6815 forget=1.9620 favg=-2.2734 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 32 it 220 total=6.0264 mle=1.6546 pcon=4.6805 forget=1.9589 favg=-2.2676 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 32 it 270 total=5.8079 mle=1.4446 pcon=4.6795 forget=1.9709 favg=-2.2871 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 32 it 320 total=5.9898 mle=1.6337 pcon=4.6785 forget=1.9764 favg=-2.2988 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 32 it 370 total=5.8506 mle=1.5097 pcon=4.6775 forget=1.9954 favg=-2.3320 nr=23 nf=23 protos=570 fproto_sim=NA
[loss] ep 33 it 30 total=5.9835 mle=1.6353 pcon=4.6765 forget=1.9979 favg=-2.3262 nr=28 nf=28 protos=570 fproto_sim=NA
[loss] ep 33 it 80 total=5.8169 mle=1.4685 pcon=4.6754 forget=1.9972 favg=-2.3242 nr=37 nf=37 protos=570 fproto_sim=NA
 68%|██████▊   | 34/50 [22:13<07:50, 29.43s/it] 70%|███████   | 35/50 [22:50<07:56, 31.75s/it] 72%|███████▏  | 36/50 [23:27<07:45, 33.25s/it] 74%|███████▍  | 37/50 [24:01<07:17, 33.67s/it] 76%|███████▌  | 38/50 [24:38<06:54, 34.53s/it] 78%|███████▊  | 39/50 [25:14<06:23, 34.90s/it] 80%|████████  | 40/50 [25:51<05:56, 35.68s/it] 82%|████████▏ | 41/50 [26:27<05:21, 35.67s/it] 84%|████████▍ | 42/50 [27:03<04:47, 35.99s/it][loss] ep 33 it 130 total=5.9277 mle=1.5388 pcon=4.6745 forget=1.9917 favg=-2.2773 nr=28 nf=28 protos=570 fproto_sim=NA
[loss] ep 33 it 180 total=6.2000 mle=1.8471 pcon=4.6735 forget=2.0094 favg=-2.3301 nr=38 nf=38 protos=570 fproto_sim=NA
[loss] ep 33 it 230 total=6.3714 mle=1.9519 pcon=4.6726 forget=1.9891 favg=-2.2422 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 33 it 280 total=6.3786 mle=2.0354 pcon=4.6718 forget=2.0172 favg=-2.3457 nr=27 nf=27 protos=570 fproto_sim=NA
[loss] ep 33 it 330 total=6.4565 mle=2.0743 pcon=4.6709 forget=1.9965 favg=-2.2852 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 33 it 380 total=6.1509 mle=1.8026 pcon=4.6700 forget=2.0240 favg=-2.3457 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 34 it 40 total=6.0314 mle=1.6534 pcon=4.6691 forget=2.0233 favg=-2.3145 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 34 it 90 total=5.8106 mle=1.4670 pcon=4.6681 forget=2.0368 favg=-2.3613 nr=27 nf=27 protos=570 fproto_sim=NA
[loss] ep 34 it 140 total=5.8653 mle=1.5027 pcon=4.6672 forget=2.0293 favg=-2.3340 nr=30 nf=30 protos=570 fproto_sim=NA
[loss] ep 34 it 190 total=6.1287 mle=1.7467 pcon=4.6663 forget=2.0320 favg=-2.3164 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 34 it 240 total=6.3054 mle=1.9383 pcon=4.6654 forget=2.0338 favg=-2.3320 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 34 it 290 total=6.0551 mle=1.6950 pcon=4.6646 forget=2.0450 favg=-2.3496 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 34 it 340 total=5.9243 mle=1.5559 pcon=4.6638 forget=2.0463 favg=-2.3418 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 35 it 0 total=5.9474 mle=1.5769 pcon=4.6630 forget=2.0493 favg=-2.3418 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 35 it 50 total=6.2162 mle=1.8581 pcon=4.6620 forget=2.0672 favg=-2.3711 nr=27 nf=27 protos=570 fproto_sim=NA
[loss] ep 35 it 100 total=6.1389 mle=1.7798 pcon=4.6612 forget=2.0611 favg=-2.3633 nr=43 nf=43 protos=570 fproto_sim=NA
[loss] ep 35 it 150 total=6.2024 mle=1.8203 pcon=4.6604 forget=2.0713 favg=-2.3496 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 35 it 200 total=5.8419 mle=1.4816 pcon=4.6596 forget=2.0739 favg=-2.3730 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 35 it 250 total=6.0392 mle=1.6749 pcon=4.6587 forget=2.0806 favg=-2.3750 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 35 it 300 total=5.9417 mle=1.5567 pcon=4.6580 forget=2.0669 favg=-2.3398 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 35 it 350 total=6.2174 mle=1.8420 pcon=4.6572 forget=2.0639 favg=-2.3457 nr=21 nf=21 protos=570 fproto_sim=NA
[loss] ep 36 it 10 total=6.2510 mle=1.8668 pcon=4.6565 forget=2.0831 favg=-2.3555 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 36 it 60 total=5.9510 mle=1.5911 pcon=4.6557 forget=2.0831 favg=-2.3789 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 36 it 110 total=5.9589 mle=1.5931 pcon=4.6550 forget=2.0897 favg=-2.3789 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 36 it 160 total=6.1326 mle=1.7491 pcon=4.6543 forget=2.0807 favg=-2.3516 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 36 it 210 total=5.8478 mle=1.4761 pcon=4.6536 forget=2.0873 favg=-2.3691 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 36 it 260 total=5.8163 mle=1.4453 pcon=4.6528 forget=2.0971 favg=-2.3789 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 36 it 310 total=6.0865 mle=1.6836 pcon=4.6520 forget=2.0770 favg=-2.3262 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 36 it 360 total=5.8017 mle=1.4244 pcon=4.6513 forget=2.0972 favg=-2.3711 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 37 it 20 total=6.2005 mle=1.8175 pcon=4.6505 forget=2.1036 favg=-2.3711 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 37 it 70 total=6.1994 mle=1.8153 pcon=4.6498 forget=2.1073 favg=-2.3730 nr=40 nf=40 protos=570 fproto_sim=NA
[loss] ep 37 it 120 total=6.0547 mle=1.6564 pcon=4.6491 forget=2.0968 favg=-2.3477 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 37 it 170 total=6.1076 mle=1.7023 pcon=4.6484 forget=2.0968 favg=-2.3398 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 37 it 220 total=5.9041 mle=1.5019 pcon=4.6477 forget=2.1099 favg=-2.3555 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 37 it 270 total=6.0817 mle=1.6875 pcon=4.6470 forget=2.1125 favg=-2.3652 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 37 it 320 total=6.3886 mle=1.9778 pcon=4.6464 forget=2.1198 favg=-2.3555 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 37 it 370 total=5.9836 mle=1.5811 pcon=4.6457 forget=2.1259 favg=-2.3691 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 38 it 30 total=6.3405 mle=1.8843 pcon=4.6451 forget=2.1041 favg=-2.2930 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 38 it 80 total=5.8868 mle=1.4540 pcon=4.6445 forget=2.1184 favg=-2.3301 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 38 it 130 total=5.9475 mle=1.5365 pcon=4.6439 forget=2.1303 favg=-2.3633 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 38 it 180 total=6.0620 mle=1.6271 pcon=4.6433 forget=2.1314 favg=-2.3398 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 38 it 230 total=5.9930 mle=1.5680 pcon=4.6428 forget=2.1396 favg=-2.3574 nr=26 nf=26 protos=570 fproto_sim=NA
[loss] ep 38 it 280 total=6.3003 mle=1.8230 pcon=4.6421 forget=2.1028 favg=-2.2676 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 38 it 330 total=5.9673 mle=1.5092 pcon=4.6416 forget=2.1271 favg=-2.3105 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 38 it 380 total=6.1762 mle=1.7514 pcon=4.6409 forget=2.1414 favg=-2.3574 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 39 it 40 total=6.1512 mle=1.7248 pcon=4.6404 forget=2.1513 favg=-2.3652 nr=30 nf=30 protos=570 fproto_sim=NA
[loss] ep 39 it 90 total=6.0366 mle=1.6025 pcon=4.6397 forget=2.1673 favg=-2.3730 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 39 it 140 total=6.1779 mle=1.7275 pcon=4.6392 forget=2.1530 favg=-2.3418 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 39 it 190 total=6.1323 mle=1.6393 pcon=4.6387 forget=2.1473 favg=-2.2930 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 39 it 240 total=5.9873 mle=1.5138 pcon=4.6381 forget=2.1284 favg=-2.2930 nr=27 nf=27 protos=570 fproto_sim=NA
[loss] ep 39 it 290 total=6.4783 mle=2.0226 pcon=4.6375 forget=2.1542 favg=-2.3359 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 39 it 340 total=6.2420 mle=1.7874 pcon=4.6370 forget=2.1652 favg=-2.3477 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 40 it 0 total=6.0496 mle=1.5373 pcon=4.6366 forget=2.1335 favg=-2.2578 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 40 it 50 total=6.0717 mle=1.5965 pcon=4.6360 forget=2.1556 favg=-2.3164 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 40 it 100 total=5.9240 mle=1.4568 pcon=4.6354 forget=2.1696 favg=-2.3379 nr=30 nf=30 protos=570 fproto_sim=NA
[loss] ep 40 it 150 total=5.9175 mle=1.4659 pcon=4.6348 forget=2.1762 favg=-2.3594 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 40 it 200 total=6.3598 mle=1.8953 pcon=4.6343 forget=2.1856 favg=-2.3555 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 40 it 250 total=6.1303 mle=1.6556 pcon=4.6338 forget=2.1768 favg=-2.3359 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 40 it 300 total=6.2633 mle=1.7910 pcon=4.6333 forget=2.1867 favg=-2.3477 nr=28 nf=28 protos=570 fproto_sim=NA
[loss] ep 40 it 350 total=6.1113 mle=1.6160 pcon=4.6329 forget=2.1691 favg=-2.3066 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 41 it 10 total=6.1363 mle=1.6483 pcon=4.6324 forget=2.1799 favg=-2.3242 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 41 it 60 total=6.3524 mle=1.8811 pcon=4.6319 forget=2.1968 favg=-2.3574 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 41 it 110 total=6.0792 mle=1.5909 pcon=4.6314 forget=2.1870 favg=-2.3301 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 41 it 160 total=6.1454 mle=1.6428 pcon=4.6310 forget=2.1957 favg=-2.3242 nr=28 nf=28 protos=570 fproto_sim=NA
[loss] ep 41 it 210 total=6.5985 mle=2.1175 pcon=4.6306 forget=2.2156 favg=-2.3652 nr=25 nf=25 protos=570 fproto_sim=NA
[loss] ep 41 it 260 total=6.2355 mle=1.7377 pcon=4.6302 forget=2.2114 favg=-2.3438 nr=26 nf=26 protos=570 fproto_sim=NA
[loss] ep 41 it 310 total=6.0313 mle=1.5538 pcon=4.6298 forget=2.2090 favg=-2.3613 nr=28 nf=28 protos=570 fproto_sim=NA
[loss] ep 41 it 360 total=6.2675 mle=1.7482 pcon=4.6293 forget=2.1928 favg=-2.3027 nr=33 nf=33 protos=570 fproto_sim=NA
 86%|████████▌ | 43/50 [27:41<04:16, 36.60s/it] 88%|████████▊ | 44/50 [28:18<03:38, 36.45s/it] 90%|█████████ | 45/50 [28:54<03:02, 36.47s/it] 92%|█████████▏| 46/50 [29:30<02:25, 36.33s/it] 94%|█████████▍| 47/50 [30:05<01:47, 35.87s/it] 96%|█████████▌| 48/50 [30:35<01:08, 34.05s/it] 98%|█████████▊| 49/50 [31:05<00:33, 33.01s/it]100%|██████████| 50/50 [31:33<00:00, 31.42s/it]100%|██████████| 50/50 [31:33<00:00, 37.87s/it]
[loss] ep 42 it 20 total=6.2803 mle=1.7816 pcon=4.6289 forget=2.2038 favg=-2.3340 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 42 it 70 total=6.1637 mle=1.6664 pcon=4.6285 forget=2.2146 favg=-2.3457 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 42 it 120 total=6.1292 mle=1.6136 pcon=4.6281 forget=2.2117 favg=-2.3242 nr=38 nf=38 protos=570 fproto_sim=NA
[loss] ep 42 it 170 total=6.0399 mle=1.5512 pcon=4.6276 forget=2.2146 favg=-2.3535 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 42 it 220 total=6.0723 mle=1.5660 pcon=4.6272 forget=2.2033 favg=-2.3242 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 42 it 270 total=6.1566 mle=1.6743 pcon=4.6268 forget=2.2267 favg=-2.3711 nr=28 nf=28 protos=570 fproto_sim=NA
[loss] ep 42 it 320 total=6.2064 mle=1.6994 pcon=4.6263 forget=2.2206 favg=-2.3398 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 42 it 370 total=6.0272 mle=1.5104 pcon=4.6259 forget=2.2074 favg=-2.3164 nr=26 nf=26 protos=570 fproto_sim=NA
[loss] ep 43 it 30 total=6.2859 mle=1.7292 pcon=4.6255 forget=2.1891 favg=-2.2578 nr=30 nf=30 protos=570 fproto_sim=NA
[loss] ep 43 it 80 total=6.2525 mle=1.7208 pcon=4.6251 forget=2.1996 favg=-2.2930 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 43 it 130 total=6.1969 mle=1.6955 pcon=4.6246 forget=2.2265 favg=-2.3496 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 43 it 180 total=6.2849 mle=1.7577 pcon=4.6241 forget=2.2156 favg=-2.3125 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 43 it 230 total=6.1185 mle=1.6234 pcon=4.6237 forget=2.2327 favg=-2.3613 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 43 it 280 total=6.3280 mle=1.8180 pcon=4.6234 forget=2.2382 favg=-2.3516 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 43 it 330 total=6.0812 mle=1.5469 pcon=4.6231 forget=2.2081 favg=-2.2969 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 43 it 380 total=5.9710 mle=1.4524 pcon=4.6228 forget=2.2239 favg=-2.3281 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 44 it 40 total=6.1568 mle=1.6453 pcon=4.6224 forget=2.2309 favg=-2.3418 nr=39 nf=39 protos=570 fproto_sim=NA
[loss] ep 44 it 90 total=6.2485 mle=1.7475 pcon=4.6221 forget=2.2598 favg=-2.3809 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 44 it 140 total=6.1868 mle=1.6768 pcon=4.6217 forget=2.2438 favg=-2.3555 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 44 it 190 total=6.0168 mle=1.5117 pcon=4.6214 forget=2.2529 favg=-2.3691 nr=40 nf=40 protos=570 fproto_sim=NA
[loss] ep 44 it 240 total=6.4496 mle=1.9275 pcon=4.6210 forget=2.2409 favg=-2.3398 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 44 it 290 total=6.3490 mle=1.8523 pcon=4.6207 forget=2.2686 favg=-2.3926 nr=28 nf=28 protos=570 fproto_sim=NA
[loss] ep 44 it 340 total=6.0558 mle=1.5384 pcon=4.6204 forget=2.2525 favg=-2.3555 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 45 it 0 total=6.0473 mle=1.5434 pcon=4.6200 forget=2.2745 favg=-2.3906 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 45 it 50 total=6.1000 mle=1.5625 pcon=4.6197 forget=2.2381 favg=-2.3203 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 45 it 100 total=6.1349 mle=1.6099 pcon=4.6194 forget=2.2650 favg=-2.3594 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 45 it 150 total=6.2558 mle=1.7226 pcon=4.6191 forget=2.2501 favg=-2.3359 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 45 it 200 total=6.4137 mle=1.8757 pcon=4.6188 forget=2.2591 favg=-2.3398 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 45 it 250 total=6.1183 mle=1.5893 pcon=4.6184 forget=2.2778 favg=-2.3672 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 45 it 300 total=6.4894 mle=1.9270 pcon=4.6182 forget=2.2509 favg=-2.3066 nr=24 nf=24 protos=570 fproto_sim=NA
[loss] ep 45 it 350 total=6.2064 mle=1.6795 pcon=4.6180 forget=2.2800 favg=-2.3711 nr=25 nf=25 protos=570 fproto_sim=NA
[loss] ep 46 it 10 total=6.0412 mle=1.5031 pcon=4.6176 forget=2.2681 favg=-2.3477 nr=39 nf=39 protos=570 fproto_sim=NA
[loss] ep 46 it 60 total=6.0369 mle=1.4956 pcon=4.6173 forget=2.2716 favg=-2.3477 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 46 it 110 total=6.2100 mle=1.6778 pcon=4.6169 forget=2.2687 favg=-2.3535 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 46 it 160 total=6.3831 mle=1.8466 pcon=4.6165 forget=2.2735 favg=-2.3535 nr=38 nf=38 protos=570 fproto_sim=NA
[loss] ep 46 it 210 total=6.0036 mle=1.4741 pcon=4.6162 forget=2.2805 favg=-2.3672 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 46 it 260 total=6.4753 mle=1.9222 pcon=4.6159 forget=2.2692 favg=-2.3320 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 46 it 310 total=6.4791 mle=1.9523 pcon=4.6157 forget=2.2978 favg=-2.3867 nr=32 nf=32 protos=570 fproto_sim=NA
[loss] ep 46 it 360 total=6.0927 mle=1.5351 pcon=4.6155 forget=2.2820 favg=-2.3398 nr=27 nf=27 protos=570 fproto_sim=NA
[loss] ep 47 it 20 total=6.3954 mle=1.8346 pcon=4.6152 forget=2.2776 favg=-2.3320 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 47 it 70 total=6.0146 mle=1.4694 pcon=4.6149 forget=2.2818 favg=-2.3516 nr=31 nf=31 protos=570 fproto_sim=NA
[loss] ep 47 it 120 total=6.0684 mle=1.4883 pcon=4.6147 forget=2.2662 favg=-2.3008 nr=38 nf=38 protos=570 fproto_sim=NA
[loss] ep 47 it 170 total=6.0755 mle=1.5256 pcon=4.6143 forget=2.2929 favg=-2.3574 nr=37 nf=37 protos=570 fproto_sim=NA
[loss] ep 47 it 220 total=6.1061 mle=1.5663 pcon=4.6141 forget=2.3047 favg=-2.3789 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 47 it 270 total=6.4670 mle=1.9147 pcon=4.6138 forget=2.2979 favg=-2.3594 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 47 it 320 total=6.4682 mle=1.8901 pcon=4.6135 forget=2.2888 favg=-2.3242 nr=26 nf=26 protos=570 fproto_sim=NA
[loss] ep 47 it 370 total=6.0411 mle=1.4677 pcon=4.6131 forget=2.3099 favg=-2.3496 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 48 it 30 total=6.3523 mle=1.8001 pcon=4.6128 forget=2.3105 favg=-2.3711 nr=35 nf=35 protos=570 fproto_sim=NA
[loss] ep 48 it 80 total=6.2353 mle=1.6687 pcon=4.6125 forget=2.2940 favg=-2.3398 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 48 it 130 total=6.3373 mle=1.7922 pcon=4.6122 forget=2.3118 favg=-2.3789 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 48 it 180 total=6.2833 mle=1.7167 pcon=4.6119 forget=2.3023 favg=-2.3477 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 48 it 230 total=6.3068 mle=1.7534 pcon=4.6117 forget=2.3147 favg=-2.3730 nr=34 nf=34 protos=570 fproto_sim=NA
[loss] ep 48 it 280 total=6.2736 mle=1.7145 pcon=4.6116 forget=2.3166 favg=-2.3691 nr=27 nf=27 protos=570 fproto_sim=NA
[loss] ep 48 it 330 total=6.1198 mle=1.5534 pcon=4.6114 forget=2.3026 favg=-2.3477 nr=29 nf=29 protos=570 fproto_sim=NA
[loss] ep 48 it 380 total=6.1697 mle=1.6068 pcon=4.6112 forget=2.3111 favg=-2.3594 nr=33 nf=33 protos=570 fproto_sim=NA
[loss] ep 49 it 40 total=6.4107 mle=1.8094 pcon=4.6110 forget=2.2872 favg=-2.2969 nr=36 nf=36 protos=570 fproto_sim=NA
[loss] ep 49 it 90 total=6.4974 mle=1.9367 pcon=4.6107 forget=2.3250 favg=-2.3750 nr=35 nf=35 protos=570 fproto_sim=NA
